"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"491","science","Head transplant successful on corpse, Italian doctor claims","Italian neurosurgeon Sergio Canavero claims to have successfully carried out world's first head transplant on a human corpse. Canavero said he reconnected the spine, nerves and blood vessels on the corpse, demonstrating that such a procedure could be performed on brain-dead donors in future. He didn't offer any proof of the procedure but said it will be made public soon.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510997463580_145.jpg?resize=400px:*","http://www.india.com/news/world/worlds-first-human-head-transplant-successfully-carried-out-in-china-claims-italian-doctor-sergio-canavero-2645208/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"492","science","Astronomers beam music to space hoping for reply in 25 years","Astronomers from the US-based alien-hunting organisation METI have beamed electronic music samples to a potentially habitable planet about 12.4 light-years away in hopes of receiving a reply in 25 years. Music is a natural universal language and the transmission also contains a tutorial so that possible aliens could interpret the binary encoded Earthly tunes, said METI President Douglas Vakoch.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510930234451_397.jpg?resize=400px:*","https://www.youtube.com/watch?time_continue=0&v=_hYAz68lJzo&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"493","science","Astronomers make 'Periodic Table of Exoplanets'","Astronomers have compiled a periodic table which classifies over 3,700 confirmed exoplanets into six mass/size and three temperature groups. Exoplanets in the Hot Zone are too close to their host star to have liquid water, while those in the Warm 'Habitable' Zone are at the optimum distance. The size distributions are made in comparison to Earth, Mars, and Jupiter.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510982138473_838.jpg?resize=400px:*","http://phl.upr.edu/projects/habitable-exoplanets-catalog/media/pte?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"494","science","China making fastest wind tunnel to test hypersonic weapons","China under its weapon development program is reportedly building the world's fastest wind tunnel to simulate hypersonic flights of 12 kilometres/second, which could carry an aircraft to the US within 14 minutes. The tunnel would detonate mixtures of oxygen, hydrogen and nitrogen to generate aircraft-testing shockwaves. Hypersonic aircraft can cross speeds of Mach 5, five times the speed of sound.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11nov/17/wqqxowxo-1-1510922753684.jpg?resize=400px:*","https://www.rt.com/news/410101-china-fastest-wind-tunnel-hypersonic/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"495","science","People pay up to ₹16,000 for 1st-ever Flat Earth conference","Several people gathered for the first-ever Flat Earth International Conference hosted by conspiracy theorists, who believe the planet is shaped like a flat disc instead of a sphere. Hosted last week in North Carolina, US, the conference charged from $17 to $249 (over ₹16,000) per seat featuring sessions like ""NASA and other space lies"" and ""Exposing Scientism"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510995560153_972.jpg?resize=400px:*","http://fe2017.com/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"496","science","First-ever interstellar object named as 'Oumuamua","The first known object to visit our Solar System from another star system has been given the name, 'Oumuamua, which means ""a messenger from afar arriving first"" in Hawaiian. Earlier referred as A/2017 U1, the 400-metre-wide ""asteroid or comet"" was discovered by the Pan-STARRS1 telescope on Hawaii's Haleakala volcano. 'Oumuamua zoomed past the Earth at over 90,000 kmph in mid-October.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510975433181_331.jpg?resize=400px:*","https://www.forbes.com/sites/jillianscudder/2017/11/15/astroquizzical-oumuamua-hit-sun/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#5b52f68d41b2 ","ylmz73ns-1"
"497","science","Butterfly wing-inspired solar cells 200% more efficient","Germany and US-based scientists have reproduced nanostructures found on butterfly wings in solar cells to enhance light absorption rate by up to 200%. The black wings of 'Pachliopta aristolochiae' have nanoholes that allow absorbing light over a wide spectrum better than smooth surfaces. However, this doesn't imply the efficiency of the whole system improved by the same factor, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510899256631_144.jpg?resize=400px:*","https://phys.org/news/2017-11-butterfly-wing-photovoltaics-absorption-percent.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"498","science","NASA satellite time-lapse shows how Earth changed over 20yrs","NASA has released a time-lapse video that shows the Earth ""breathing every single day, changing with the seasons"", based on data collected over 20 years from its satellites. The extent of vegetation is depicted on a scale from brown to dark green with the ice cover changing around the poles, all contributing to the Earth's carbon cycle.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510905659472_607.jpg?resize=400px:*","https://www.nasa.gov/feature/goddard/2017/the-changing-colors-of-our-living-planet?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"499","science","Indian scientists help in sixth gravitational wave detection","Indian scientists were part of a multinational team which made the sixth gravitational wave detection from the lightest black hole merger so far. Two black holes, 7 and 12 times massive than the Sun, merged into one, releasing energy equivalent to one solar mass. Black holes are stellar remnants under an intense force of gravity, which can also trap light.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510986102063_385.jpg?resize=400px:*","http://www.hindustantimes.com/mumbai-news/indian-scientists-help-detect-black-holes-in-space-through-gravitational-waves/story-DPEBb37DEZ07UrL9sJSA0H.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"500","science","NASA tool predicts which cities could flood due to ice melt","NASA has developed a forecasting tool that can predict which cities could be flooded, as ice sheets of Antarctica and Greenland melt due to global warming. The tool uses Earth's spin and gravitational effects to predict how meltwater would be redistributed globally. It suggests London sea-level is dependent on Greenland's western part while its northeastern portion would affect New York.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510889040679_103.jpg?resize=400px:*","http://www.livemint.com/Science/L1BqQoQCShimyxL1UhxDrO/Nasa-tool-predicts-which-cities-will-flood-due-to-melting-ic.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"501","science","Apollo 12 only mission to have astronauts visit another ship","The second manned mission to the Moon, Apollo 12, which landed on November 19, 1969, was the only mission in which astronauts were able to visit another spacecraft. Astronauts Alan Bean and Pete Conrad made a precise landing and visited Surveyor 3, a spacecraft which landed on the Moon in 1967, and took parts of it to return to Earth.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20nov/inshorts_image_1511165608293_818.jpg?resize=400px:*","https://www.nasa.gov/multimedia/imagegallery/image_feature_232.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"502","science","Study links dog ownership to lower mortality","Swedish scientists have used data of over 34 lakh Swedes aged 40 to 80 to study the association between dog ownership and cardiovascular health. The study found single dog owners had a 33% reduction in risk of death during a 12-year follow-up. Researchers suggested higher level of physical activity and effects of dogs on microbiome of owner as probable causes.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511002011582_776.jpg?resize=400px:*","http://www.uu.se/en/news-media/news/article/?id=9704&area=2,4,10,16,40&typ=artikel&lang=en&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"503","science","NASA probe captures image of a storm on Jupiter","NASA's Juno space probe, which is currently orbiting Jupiter, has captured an image of a storm taking place on the giant planet. The picture, taken from roughly 10,108 km above Jupiter's clouds, is of a swirling storm that is rotating counter-clockwise over the planet's northern hemisphere. Some clouds and their shadows range from about 7-12 km in width and length.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511088912668_570.jpg?resize=400px:*","https://www.missionjuno.swri.edu/news/jovian-tempest?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
"504","science","New 3D printed fabric cools 55% more than cotton","US-based researchers have designed a thermal regulation textile that has a 55% greater cooling effect than cotton. The 3D printed fabric is developed from nanofibres consisting of boron nitride and polyvinyl alcohol (PVA) that are highly aligned, uniform, and densely packed. It would provide a low-cost way to cool the body and reduce the need for air conditioning, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511005122455_672.jpg?resize=400px:*","https://phys.org/news/2017-11-fabric-cool.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ylmz73ns-1"
